Rank,Name,Country,Sales,Profit,Assets,Market_value
810,Tohoku Electric Power,Japan,2010.0000000000002,60.19,4260.0,470.0
811,EOG Resources,United States,990.0,-60.46,3579.9999999999995,4120.0
812,H&M - Hennes & Mauritz,Sweden,1910.0000000000002,-19.490000000000002,2020.0,4090.0
813,Pegatron,Taiwan,4750.0,68.63,2440.0,690.0
814,Moody's,United States,540.0,180.0,1240.0,6030.0
815,Grupo Aval,Colombia,1030.0,63.57000000000001,9440.0,730.0
816,CMS Energy,United States,670.0,75.5,2970.0,1850.0
817,China Gas Holdings,Hong Kong,760.0,120.0,1610.0000000000002,2220.0
818,Abu Dhabi Commercial Bank,United Arab Emirates,480.0,96.07000000000001,11190.0,1190.0
819,American Financial Group,United States,780.0,73.2,6390.0,1019.9999999999999
820,KLA,United States,610.0,140.0,980.0000000000001,5130.0
821,TAQA,United Arab Emirates,770.0,9.879999999999999,5090.0,4190.0
821,Techtronic Industries,Hong Kong,980.0000000000001,80.07000000000001,940.0,3240.0
823,Jefferies Financial,United States,810.0,120.0,5690.0,800.0
824,Akzo Nobel,Netherlands,969.9999999999999,71.82000000000001,1610.0000000000002,2320.0
825,Fairfax Financial,Canada,1930.0,20.240000000000002,7409.999999999999,1230.0
825,Reinsurance Group of America,United States,1460.0,41.5,8370.0,900.0
827,Yango Group,China,1170.0,72.4,5290.0,400.0
828,Weyerhaeuser,United States,750.0,79.7,1630.0,2940.0
829,Shanghai Construction,China,3340.0,44.55,4540.0,400.0
830,Julius Baer Group,Switzerland,430.0,74.37,12350.0,1410.0
831,Eiffage,France,1900.0,42.75,4130.0,1019.9999999999999
832,Hanwha,South Korea,4320.0,18.119999999999997,17600.0,200.0
833,ITC,India,630.0,180.0,990.0,3440.0
834,GF Securities,China,470.0,150.0,7000.0,1140.0
835,American Airlines Group,United States,1730.0,-890.0,6200.0,1410.0
836,Stora Enso,Finland,980.0000000000001,71.47999999999999,2130.0,1580.0
837,UPM-Kymmene,Finland,980.0000000000001,63.839999999999996,1820.0,2060.0
838,China Merchants Securities,China,450.0,130.0,7640.000000000001,1210.0
839,Longi Green Energy Technology,China,630.0,120.0,1200.0,5060.0
840,Asr Nederland,Netherlands,890.0,69.31,9380.0,650.0
840,CP All,Thailand,1680.0,48.25,1750.0,1839.9999999999998
842,Jiangsu Zhongnan Construction Group,China,1070.0,79.67999999999999,5000.0,420.0
843,Quest Diagnostics,United States,940.0,140.0,1400.0,1710.0000000000002
844,Suncorp Group,Australia,890.0,52.94,7320.0,1040.0
845,Kyushu Electric Power,Japan,1930.0,50.14,4960.0,440.00000000000006
846,Skanska,Sweden,1739.9999999999998,110.00000000000001,1530.0,1130.0
846,Tokyo Electric Power,Japan,5350.0,-240.0,11590.0,470.0
846,WPP,United Kingdom,1540.0,-380.0,4950.0,1630.0
849,China Aoyuan Group,China,990.0,85.88,4980.0,290.0
850,Secom,Japan,980.0000000000001,70.62,1780.0,1850.0
851,Delta Electronics,Taiwan,960.0,86.55,1200.0,2720.0
852,China Life Insurance (Taiwan),Taiwan,1210.0,52.8,7900.0,430.0
852,St. James's Place,United Kingdom,1220.0,33.6,17740.0,990.0
854,China Gezhouba,China,1610.0000000000002,62.04,3970.0000000000005,520.0
855,Hormel Foods,United States,969.9999999999999,88.75,1000.0,2530.0
856,Loews,United States,1260.0,-93.1,7580.0,1450.0
857,Baker Hughes Company,United States,2070.0,-990.0,3800.0,1540.0
857,Southwest Airlines,United States,900.0,-310.0,3660.0,3690.0
859,Charoen Pokphand Foods,Thailand,1880.0,81.22999999999999,2540.0,790.0
859,ENN Energy Holdings,China,1040.0,91.2,1380.0,1930.0
861,Novolipetsk Steel,Russia,919.9999999999999,130.0,990.0,2090.0
861,ZTE,China,1470.0,61.870000000000005,2300.0,1160.0
863,Naver,South Korea,550.0,84.92999999999999,1570.0,5170.0
864,Pinduoduo,China,869.9999999999999,-100.0,2430.0,11650.0
865,Yanzhou Coal Mining,China,1000.0,90.82000000000001,4170.0,670.0
866,China Development Financial,Taiwan,1240.0,42.980000000000004,12220.0,590.0
866,Guosen Securities,China,310.0,95.85,4630.0,1630.0
868,Marriott International,United States,1060.0,-26.7,2470.0,4840.0
869,Shanghai Electric Group,China,1839.9999999999998,53.629999999999995,4040.0,550.0
869,Snam,Italy,310.0,130.0,3250.0,1830.0
871,Garanti Bank,Turkey,720.0,94.7,7290.000000000001,380.0
872,OTP Bank,Hungary,500.0,84.17,7870.0,1210.0
873,IQVIA,United States,1140.0,27.9,2460.0,4130.0
874,Viatris,United States,1190.0,-66.99,6160.0,1620.0
875,Cintas,United States,690.0,98.05,830.0000000000001,3679.9999999999995
875,Kajima,Japan,1839.9999999999998,100.0,2030.0,720.0
877,SM Investments,Philippines,760.0,47.160000000000004,2550.0,2430.0
878,Formosa Chemicals,Taiwan,860.0,66.38,1889.9999999999998,1900.0
879,Mitsubishi Chemical,Japan,3000.0,-65.59,4960.0,1100.0
880,Pgnig Group,Poland,980.0000000000001,190.0,1689.9999999999998,1060.0
881,PKN Orlen,Poland,2210.0,75.45,2260.0,760.0
882,Ecolab,United States,1240.0,-120.0,1810.0000000000002,6380.0
882,L Brands,United States,1180.0,84.53,1160.0,1860.0000000000002
884,Motorola Solutions,United States,740.0,94.9,1090.0,3190.0
885,Atlantia,Italy,900.0,-130.0,10750.0,1610.0000000000002
885,Joint Stock Commercial Bank for Foreign Trade of Vietnam,Vietnam,370.0,79.39,5750.0,1550.0
887,Grasim Industries,India,980.0000000000001,54.64,3390.0,1200.0
888,Equinix,United States,600.0,36.980000000000004,2700.0,6340.0
889,TE Connectivity,Switzerland,1250.0,11.4,2030.0,4410.0
890,Seagate Technology,Ireland,1019.9999999999999,98.9,900.0,1900.0
891,Sabanci Holding,Turkey,880.0000000000001,67.83,6740.000000000001,210.0
892,NASDAQ,United States,560.0,93.2,1800.0,2640.0
893,Clorox,United States,750.0,120.0,690.0,2400.0
894,Lonza Group,Switzerland,480.0,92.58,1650.0,4510.0
895,Liberty Global,United Kingdom,1200.0,-160.0,5910.0,1530.0
895,Mitsubishi Heavy Industries,Japan,3550.0,-10.290000000000001,4810.0,1040.0
897,PulteGroup,United States,1100.0,140.0,1220.0,1430.0
897,WW Grainger,United States,1180.0,69.5,630.0,2130.0
899,KT,South Korea,2030.0,55.77,3100.0,620.0
900,Japan Exchange Group,Japan,130.0,48.38,57529.99999999999,1370.0
901,Legrand,France,700.0,77.66,1580.0,2670.0
902,Rockwell Automation,United States,620.0,130.0,819.9999999999999,3090.0
903,Zoomlion Heavy Industry,China,950.0,110.00000000000001,1780.0,1240.0
904,Obayashi,Japan,1730.0,86.63,2150.0,690.0
905,Western Digital,United States,1630.0,16.7,2560.0,2110.0
906,Alexion Pharmaceuticals,United States,610.0,60.339999999999996,1810.0000000000002,3620.0000000000005
906,Grupa PZU,Poland,980.0000000000001,49.05,9620.0,740.0
908,Severstal,Russia,730.0,170.0,750.0,1960.0000000000002
909,Bank of Baroda,India,1190.0,37.07,16740.0,470.0
909,Tractor Supply,United States,1060.0,74.9,700.0,2100.0
911,Db Insurance,South Korea,1390.0,47.36,5460.0,240.0
912,Molina Healthcare,United States,1930.0,67.3,960.0,1460.0
913,CGI,Canada,900.0,87.3,1200.0,2200.0
913,DaVita,United States,1160.0,78.33,1780.0,1240.0
915,Electronic Arts,United States,570.0,120.0,1240.0,4060.0
916,Williams,United States,770.0,21.1,4620.0,2870.0
917,New Hope Liuhe,China,1590.0,63.56,1680.0,1200.0
918,Yuanta Financial Holding,Taiwan,470.0,81.86,9820.0,1060.0
919,Align Technology,United States,250.0,180.0,480.0,4800.0
920,Kuwait Finance House,Kuwait,350.0,48.38,7070.0,2000.0
921,Guangzhou Rural Commercial Bank,China,590.0,73.34,15730.000000000002,440.00000000000006
922,Tokyo Century,Japan,1150.0,52.54,5390.0,830.0000000000001
923,Towngas,Hong Kong,530.0,77.45,1939.9999999999998,2830.0
924,American Water Works,United States,380.0,70.9,2580.0,2910.0
925,Hydro One,Canada,540.0,130.0,2380.0,1460.0
926,Givaudan,Switzerland,670.0,79.16,1210.0,3870.0000000000005
926,Invesco,United States,620.0,76.16,3650.0,1230.0
928,iA Financial Corporation,Canada,1160.0,47.19,6630.0,590.0
928,JSW Steel,India,950.0,53.21,1739.9999999999998,2010.0000000000002
930,Kingfisher,United Kingdom,1590.0,76.14,1680.0,1030.0
931,Yara International,Norway,1160.0,68.35,1660.0000000000002,1390.0
932,Wens Foodstuff Group,China,1080.0,110.00000000000001,1230.0,1520.0
933,Tokyo Gas,Japan,1680.0,51.629999999999995,2650.0,940.0
934,Industrivarden,Sweden,330.0,509.99999999999994,1700.0,1770.0
935,Semiconductor Manufacturing International,China,390.0,63.4,3130.0,2620.0
936,Teva Pharmaceutical,Israel,1660.0000000000002,-400.0,5060.0,1190.0
937,China Resources Power,Hong Kong,900.0,97.77000000000001,3350.0,630.0
937,Intuitive Surgical,United States,440.00000000000006,110.00000000000001,1120.0,9620.0
939,Tata Steel,India,1820.0,-8.57,3310.0,1430.0
939,Yum China Holdings,China,830.0000000000001,78.4,1090.0,2530.0
941,Monster Beverage,United States,459.99999999999994,140.0,630.0,5180.0
942,Kaisa Group Holdings,China,810.0,78.9,4740.0,340.0
943,Autodesk,United States,380.0,120.0,730.0,6590.000000000001
944,Rosseti,Russia,1380.0,54.65,3520.0000000000005,380.0
945,JM Smucker,United States,819.9999999999999,95.13,1639.9999999999998,1440.0
946,WR Berkley,United States,800.0,53.07000000000001,2800.0,1420.0
947,Bâloise Group,Switzerland,919.9999999999999,46.269999999999996,9920.0,790.0
948,Bank Hapoalim,Israel,470.0,59.779999999999994,16810.0,1080.0
949,Everest Re Group,Bermuda,960.0,50.78,3040.0,1180.0
950,Equity Residential,United States,250.0,87.94,2030.0,2710.0
951,Commerzbank,Germany,1300.0,-330.0,62020.00000000001,750.0
952,Crown Holdings,United States,1160.0,57.9,1670.0,1470.0
953,Sumitomo Electric,Japan,2670.0,21.64,3120.0,1210.0
954,CJ Cheiljedang,South Korea,2050.0,58.11,2360.0,600.0
955,Sibanye Stillwater,South Africa,770.0,180.0,910.0,1500.0
956,SMC,Japan,490.00000000000006,98.65,1420.0,4029.9999999999995
957,China International Travel Service,China,670.0,51.339999999999996,570.0,8560.0
958,Hoya,Japan,500.0,110.00000000000001,790.0,4650.0
959,Eletrobrás,Brazil,560.0,120.0,3450.0,1010.0
960,Public Storage,United States,290.0,140.0,1180.0,4660.0
960,Toppan Printing,Japan,1370.0,81.4,2190.0,610.0
962,China International Marine,China,1360.0,80.13,2240.0,650.0
963,Daiwa Securities,Japan,540.0,64.67,25410.0,819.9999999999999
964,Shanghai Pharmaceuticals,China,2700.0,59.23,1970.0,590.0
965,E.Sun Financial,Taiwan,229.99999999999997,61.220000000000006,10580.0,1200.0
966,Qurate Retail Group,United States,1420.0,120.0,1700.0,509.99999999999994
967,Foshan Haitian Flavouring and Food,China,330.0,92.77000000000001,450.0,8300.0
968,Bank Leumi,Israel,470.0,61.120000000000005,17320.0,1010.0
969,Csc Financial,China,450.0,130.0,5680.0,969.9999999999999
970,PKO Bank Polski,Poland,440.00000000000006,67.86,10250.0,1090.0
971,Halkbank,Turkey,770.0,52.42,9370.0,140.0
972,Aisin Seiki,Japan,3200.0,15.440000000000001,3740.0,1000.0
973,Expeditors International,United States,1010.0,69.61,490.00000000000006,1880.0
974,NXP Semiconductors,Netherlands,860.0,5.2,1980.0,5500.0
975,Universal Health Services,United States,1160.0,94.1,1350.0,1240.0
976,HAL Trust,Monaco,610.0,71.65,2480.0,1510.0
977,WestRock,United States,1760.0000000000002,-67.75,2880.0,1440.0
978,China Jinmao,Hong Kong,880.0000000000001,55.27,5930.0,490.00000000000006
979,BBMG,China,1540.0,40.67,4460.0,220.00000000000003
979,LG,South Korea,459.99999999999994,120.0,2240.0,1730.0
981,Shenzhen Mindray Bio-Medical Electronics,China,290.0,90.94,450.0,7500.0
982,Arrow Electronics,United States,2870.0,58.44,1710.0000000000002,869.9999999999999
983,Cheniere Energy,United States,940.0,-8.5,3870.0000000000005,1880.0
983,Yum! Brands,United States,570.0,90.4,590.0,3529.9999999999995
985,Huaneng Power International,China,2430.0,6.4799999999999995,6880.0,550.0
986,Alexandria Real Estate Equities,United States,190.0,75.87,2280.0,2400.0
987,Booking Holdings,United States,680.0,5.9,2190.0,10170.0
988,First Horizon,United States,340.0,84.5,8470.0,969.9999999999999
989,Taisei,Japan,1450.0,100.0,1700.0,800.0
990,Financiere de l'Odet,France,2750.0,24.4,6230.0,520.0
991,Shanghai International Port,China,370.0,120.0,2380.0,1639.9999999999998
992,Dassault Systemes,France,509.99999999999994,55.970000000000006,1590.0,5970.0
992,Metro Group,Germany,2780.0,67.6,1650.0,390.0
994,Rolls-Royce Holdings,United Kingdom,1510.0,-409.99999999999994,4029.9999999999995,1210.0
995,Agilent Technologies,United States,550.0,81.0,969.9999999999999,4100.0
996,Norsk Hydro,Norway,1460.0,39.78,1920.0,1390.0
997,AES,United States,969.9999999999999,4.3,3460.0,1910.0000000000002
997,Mosaic,United States,869.9999999999999,66.61,1980.0,1270.0
999,Asustek Computer,Taiwan,1400.0,90.2,1410.0,1019.9999999999999
999,United Microelectronics,Taiwan,600.0,99.13,1340.0,2370.0
1001,Polyus,Russia,500.0,160.0,730.0,2670.0
1001,Qatar Islamic Bank,Qatar,180.0,85.9,4950.0,1180.0
1003,AvalonBay Communities,United States,229.99999999999997,82.57000000000001,1920.0,2650.0
1004,EN+ Group International,Russia,1040.0,100.0,2210.0,590.0
1005,Suning.com,China,3740.0,-47.67,3260.0,1000.0
1006,Akbank,Turkey,570.0,87.03,6440.000000000001,320.0
1006,Grifols,Spain,610.0,70.51,1870.0,1880.0
1008,Guangzhou Automobile Group,China,919.9999999999999,86.77000000000001,2180.0,960.0
1009,Sinotruk Hong Kong,China,1430.0,99.52000000000001,1700.0,760.0
1010,Shenwan Hongyuan Group,China,490.00000000000006,110.00000000000001,7509.999999999999,700.0
1011,China Mengniu Dairy,Hong Kong,1100.0,51.370000000000005,1230.0,2280.0
1012,Mitsubishi UFJ Lease,Japan,840.0,50.68,5840.0,860.0
1013,China Huarong Asset Management,China,1240.0,-12.67,24480.0,509.99999999999994
1014,UCB,Belgium,610.0,83.45,1630.0,1860.0000000000002
1015,Beiersdorf,Germany,800.0,63.839999999999996,1260.0,2490.0
1016,Ashtead Group,United Kingdom,630.0,78.82000000000001,1260.0,2890.0
1017,Digital Realty Trust,United States,390.0,35.64,3610.0,4100.0
1018,Anta Sports Products,China,520.0,75.28,790.0,4870.0
1018,New World Development,Hong Kong,800.0,14.080000000000002,7950.0,1380.0
1020,Jiangsu Hengrui Medicine,China,360.0,83.51,480.0,6580.0
1021,Impala Platinum Holdings,South Africa,610.0,229.99999999999997,819.9999999999999,1560.0
1022,Celanese,United States,570.0,200.0,1090.0,1800.0
1023,China Southern Airlines,China,1350.0,-160.0,4990.0,1100.0
1024,ThyssenKrupp Group,Germany,3260.0,-590.0,4330.0,850.0
1025,Huadian Power International,China,1280.0,46.89,3620.0000000000005,310.0
1026,Franklin Resources,United States,580.0,76.75,2120.0,1520.0
1027,East Money Information,China,170.0,69.25,1689.9999999999998,3770.0000000000005
1028,SG Holdings,Japan,1180.0,67.86,750.0,1460.0
1029,Pan Pacific International Holdings,Japan,1570.0,50.63,1320.0,1460.0
1029,Signature Bank,United States,200.0,52.660000000000004,7409.999999999999,1310.0
1031,Covestro,Germany,1220.0,52.32000000000001,1610.0000000000002,1350.0
1032,Coupang,South Korea,1200.0,-47.5,509.99999999999994,7880.0
1032,Zhongliang Holdings,China,960.0,54.589999999999996,4140.0,250.0
1034,Fanuc,Japan,470.0,67.62,1500.0,4800.0
1035,Luzhou Lao Jiao,China,220.00000000000003,87.39,540.0,5320.0
1036,Boston Properties,United States,280.0,87.67999999999999,2290.0,1820.0
1036,Nippon Paint,Japan,730.0,41.82,1560.0,3529.9999999999995
1036,Segro,United Kingdom,55.4,180.0,1730.0,1620.0
1039,Fastenal,United States,570.0,86.71000000000001,409.99999999999994,2900.0
1039,Nitori Holdings,Japan,680.0,86.92999999999999,869.9999999999999,2140.0
1041,Alcon,Switzerland,680.0,-54.46,2760.0,3700.0
1042,First Financial Holding,Taiwan,290.0,57.08,12640.0,1030.0
1043,Punjab National Bank,India,1200.0,14.040000000000001,17470.0,490.00000000000006
1044,NVR,United States,740.0,90.12,580.0,1830.0
1045,Vistra Energy,United States,1110.0,63.6,2520.0,860.0
1046,China Molybdenum,China,1630.0,33.86,1870.0,1450.0
1047,Ross Stores,United States,1250.0,8.540000000000001,1370.0,4630.0
1048,Halliburton,United States,1440.0,-290.0,2070.0,1839.9999999999998
1049,Sodexo,France,1880.0,-76.4,2190.0,1480.0
1050,Edwards Lifesciences,United States,440.00000000000006,82.34,720.0,5540.0
1050,Kerry Group,Ireland,790.0,63.17,1160.0,2320.0
1052,Taiwan Cooperative Financial,Taiwan,390.0,56.32000000000001,14760.0,1000.0
1053,Meritz Financial Group,South Korea,980.0000000000001,40.25,6370.0,200.0
1054,Investec,United Kingdom,360.0,130.0,6550.0,320.0
1054,Leidos,United States,1230.0,62.8,1250.0,1440.0
1056,Bio-Rad Laboratories,United States,250.0,380.0,1300.0,1870.0
1057,JFE Holdings,Japan,3050.0,-280.0,4440.0,760.0
1058,Swire Pacific,Hong Kong,1030.0,-140.0,5590.0,1190.0
1059,Zoom Video Communications,United States,270.0,67.16,530.0,9690.0
1060,Idemitsu Kosan,Japan,4400.0,-89.33,3750.0,740.0
1061,Shimizu,Japan,1400.0,75.25,1800.0,640.0
1062,Jiangsu Yanghe Brewery,China,270.0,110.00000000000001,819.9999999999999,3670.0000000000005
1063,Midea Real Estate Holding,China,770.0,62.760000000000005,4340.0,290.0
1064,SDIC Power Holdings,China,560.0,80.4,3260.0,1070.0
1065,Nongfu Spring,China,330.0,76.35,400.0,5780.0
1066,Campbell Soup,United States,900.0,80.6,1250.0,1500.0
1067,Mediobanca,Italy,350.0,61.92999999999999,10200.0,969.9999999999999
1068,Terna,Italy,280.0,89.55,2530.0,1480.0
1069,Canara Bank,India,1150.0,-20.44,15630.000000000002,300.0
1070,Assurant,United States,1010.0,44.18,3479.9999999999995,919.9999999999999
1071,ATOS,France,1270.0,62.7,2220.0,800.0
1072,MTR,Hong Kong,550.0,-62.0,3750.0,3510.0
1073,Hopson Development Holdings,Hong Kong,480.0,180.0,3879.9999999999995,750.0
1074,JDE Peet's,Netherlands,760.0,35.11,2580.0,1900.0
1075,Kinnevik,Sweden,57.5,440.00000000000006,1410.0,1550.0
1076,Jacobs,United States,1350.0,44.36,1280.0,1739.9999999999998
1077,Paychex,United States,390.0,110.00000000000001,969.9999999999999,3510.0
1078,Hunan Valin Steel,China,1680.0,92.65,1390.0,730.0
1079,J.B. Hunt Transport Services,United States,1000.0,54.779999999999994,620.0,1820.0
1080,China Galaxy Securities,China,380.0,110.00000000000001,6820.0,620.0
1081,Zimmer Biomet,United States,700.0,-13.89,2440.0,3579.9999999999995
1082,Eisai,Japan,660.0,87.74,1000.0,1910.0000000000002
1083,Finatis,France,3640.0,-54.489999999999995,3629.9999999999995,25.3
1084,Bank Of Chengdu,China,360.0,81.97,9380.0,580.0
1085,Wuchan Zhongda Group,China,5660.0,40.45,1800.0,380.0
1086,Zions Bancorp,United States,290.0,70.8,8150.0,919.9999999999999
1087,Evraz Group,United Kingdom,980.0000000000001,85.12,869.9999999999999,1270.0
1088,Brenntag,Germany,1340.0,53.17999999999999,1019.9999999999999,1420.0
1089,Square,United States,950.0,21.31,990.0,11640.0
1090,C.H. Robinson,United States,1620.0,50.64,509.99999999999994,1320.0
1091,LKQ,United States,1160.0,63.839999999999996,1240.0,1350.0
1092,Dubai Islamic Bank,United Arab Emirates,360.0,74.57000000000001,7880.0,890.0
1093,Nippon Yusen,Japan,1460.0,60.65,1900.0,600.0
1093,Telia,Sweden,969.9999999999999,-250.0,2760.0,1770.0
1095,Osaka Gas,Japan,1270.0,60.510000000000005,2140.0,780.0
1096,Bank Of Guiyang,China,430.0,82.19,8460.0,390.0
1097,Tenet Healthcare,United States,1760.0000000000002,39.9,2710.0,580.0
1098,China Steel,Taiwan,1070.0,3.0100000000000002,2260.0,1910.0000000000002
1098,International Holding Company,United Arab Emirates,190.0,78.11,380.0,4460.0
1100,J Sainsbury,United Kingdom,3670.0000000000005,-0.64,3420.0000000000005,760.0
1101,Cooper Companies,United States,250.0,220.00000000000003,890.0,1960.0000000000002
1101,LG Household & Health Care,South Korea,660.0,67.6,630.0,2340.0
1103,Skyworks Solutions,United States,400.0,110.00000000000001,540.0,3130.0
1103,Terumo,Japan,570.0,72.03999999999999,1220.0,2820.0
1105,QBE Insurance Group,Australia,1210.0,-150.0,4090.0,1120.0
1106,Scor,France,1739.9999999999998,26.68,5440.0,650.0
1107,Brown-Forman,United States,330.0,91.1,650.0,3550.0
1108,Partners Group Holding,Switzerland,170.0,85.74,459.99999999999994,3790.0
1109,Absa Group,South Africa,819.9999999999999,35.71,10420.0,740.0
1110,Bank of Changsha,China,450.0,73.92999999999999,10050.0,600.0
1111,McCormick,United States,590.0,76.45,1270.0,2370.0
1112,IHS Markit,United Kingdom,430.0,53.5,1670.0,4140.0
1113,Bangkok Bank,Thailand,520.0,54.9,12760.0,750.0
1114,Carnival,United States,83.1,-1140.0,5720.0,3060.0
1115,CJ Corporation,South Korea,2710.0,7.340000000000001,3679.9999999999995,260.0
1116,Sumitomo Chemical,Japan,2080.0,14.309999999999999,3770.0000000000005,869.9999999999999
1117,Hindalco Industries,India,1630.0,30.0,2500.0,1120.0
1118,Beijing Enterprises,Hong Kong,880.0000000000001,68.17,2640.0,430.0
1118,Illumina,United States,320.0,65.6,760.0,5820.0
1120,Bank of Tianjin,China,500.0,62.15,10520.0,260.0
1121,Alstom,France,850.0,44.1,1520.0,2000.0
1121,Goodman Group,Australia,130.0,120.0,1190.0,2710.0
1123,Wayfair,United States,1410.0,18.5,459.99999999999994,3340.0
1124,Union Bank of India,India,1000.0,-15.09,14280.000000000002,300.0
1125,Kuaishou Technology,China,850.0,-1689.9999999999998,800.0,12950.0
1126,Metro,Canada,1360.0,60.839999999999996,1060.0,1170.0
1127,GD Power Development,China,1600.0,14.430000000000001,5320.0,680.0
1127,International Airlines,United Kingdom,890.0,-790.0,3700.0,1430.0
1129,Thai Beverage,Thailand,810.0,72.99,1370.0,1400.0
1130,Evergy,United States,490.00000000000006,61.83,2710.0,1440.0
1131,Mirae Asset Daewoo,South Korea,220.00000000000003,64.77000000000001,11420.0,570.0
1132,Cenovus Energy,Canada,990.0,-180.0,2640.0,1610.0000000000002
1132,Dover,United States,670.0,68.35,919.9999999999999,2020.0
1134,CEZ Group,Czech Republic,910.0,23.419999999999998,3270.0000000000005,1480.0
1135,Experian,Ireland,520.0,65.8,910.0,3429.9999999999995
1136,Jiangxi Copper,China,4610.0,32.45,2150.0,790.0
1137,Wolters Kluwer,Netherlands,520.0,82.19,1030.0,2420.0
1138,China Feihe,China,270.0,110.00000000000001,430.0,2580.0
1139,Synopsys,United States,380.0,72.26,800.0,3970.0000000000005
1140,Eastman Chemical,United States,850.0,47.8,1610.0000000000002,1570.0
1141,Sunny Optical Technology Group,China,550.0,70.95,540.0,2600.0
1142,Brighthouse Financial,United States,850.0,-110.00000000000001,24960.0,409.99999999999994
1142,Hexagon,Sweden,430.0,70.1,1310.0,3779.9999999999995
1144,Yuexiu Property,Hong Kong,670.0,61.620000000000005,4020.0000000000005,360.0
1145,Ametek,United States,450.0,87.24,1040.0,3070.0
1146,Garmin,Switzerland,420.0,99.22999999999999,700.0,2690.0
1146,Verbund,Austria,370.0,71.97999999999999,1470.0,2750.0
1148,Pioneer Natural Resources,United States,700.0,-12.8,2090.0,3210.0
1149,Deutsche Lufthansa,Germany,1550.0,-770.0,4900.0,760.0
1150,Mohawk Industries,United States,960.0,51.56,1430.0,1430.0
1151,Randstad N.V.,Netherlands,2360.0,34.660000000000004,1170.0,1410.0
1152,Cerner,United States,550.0,78.01,750.0,2280.0
1153,Helvetia Holding,Switzerland,1090.0,28.21,7950.0,640.0
1154,Restaurant Brands International,Canada,500.0,48.63,2280.0,2020.0
1155,Inter Rao,Russia,1360.0,100.0,1230.0,480.0
1156,Flex,Singapore,2330.0,42.11,1570.0,930.0000000000001
1157,Toray Industries,Japan,1780.0,16.34,2690.0,1019.9999999999999
1158,Berry Global Group,United States,1200.0,64.2,1720.0,840.0
1159,BDO Unibank,Philippines,430.0,56.95,7030.0,950.0
1160,Smurfit Kappa Group,Ireland,969.9999999999999,62.14,1310.0,1280.0
1161,Krung Thai Bank,Thailand,490.00000000000006,53.46,11130.0,509.99999999999994
1162,Bank of Chongqing,China,190.0,64.1,8590.0,110.00000000000001
1163,Shenzhou International Group Holdings,Hong Kong,330.0,74.02000000000001,560.0,3420.0000000000005
1163,Vipshop Holdings,China,1480.0,86.31,900.0,340.0
1165,Ferrari,Italy,390.0,69.28999999999999,770.0,3720.0000000000005
1166,Ferrovial,Spain,720.0,-46.739999999999995,2830.0,1960.0000000000002
1166,Hologic,United States,450.0,140.0,760.0,1980.0
1168,Sharp,Japan,2180.0,9.28,1880.0,1180.0
1169,East West Bancorp,United States,180.0,56.779999999999994,5230.0,1060.0
1170,BorgWarner,United States,1019.9999999999999,50.0,1600.0,1170.0
1171,Spotify Technology,Luxembourg,900.0,-65.8,770.0,5470.0
1172,Korea Investment Holdings,South Korea,229.99999999999997,73.17999999999999,6480.0,550.0
1172,PennyMac Financial Services,United States,320.0,160.0,3160.0,400.0
1174,Bunzl,United Kingdom,1300.0,55.14,940.0,1160.0
1175,CIMB Group Holdings,Malaysia,610.0,28.419999999999998,14969.999999999998,1030.0
1176,Schroders,United States,330.0,61.08,2960.0,1370.0
1177,BAIC Motor,China,2570.0,27.79,2960.0,270.0
1178,Cemex,Mexico,1290.0,-150.0,2740.0,1140.0
1178,China National Chemical,China,1530.0,48.38,1860.0000000000002,500.0
1180,Flutter Entertainment,Ireland,570.0,4.86,2320.0,3800.0
1181,VICI Properties,United States,120.0,89.17,1710.0000000000002,1610.0000000000002
1182,Knorr-Bremse,Germany,700.0,56.489999999999995,960.0,1989.9999999999998
1183,Top Frontier Investment Holdings,Philippines,1580.0,-4.45,4100.0,93.5
1184,Antofagasta,United Kingdom,509.99999999999994,49.510000000000005,1660.0000000000002,2550.0
1184,XPO Logistics,United States,1630.0,9.1,1620.0,1530.0
1186,Vienna Insurance Group,Austria,1180.0,26.389999999999997,6050.0,350.0
1187,Comerica,United States,310.0,47.2,8810.0,980.0000000000001
1188,Unibail-Rodamco,France,300.0,-819.9999999999999,7009.999999999999,1920.0
1189,IDEXX Laboratories,United States,270.0,58.17999999999999,229.99999999999997,4580.0
1190,Mazda Motor,Japan,2650.0,-92.25,2850.0,520.0
1190,Sino-Ocean Group Holding,China,860.0,41.64,3970.0000000000005,170.0
1190,Westinghouse Air Brake Technologies,United States,760.0,41.39,1850.0,1520.0
1193,Royalty Pharma,United States,210.0,97.49,1600.0,1630.0
1194,Sumitomo Metal Mining,Japan,840.0,51.089999999999996,1720.0,1200.0
1195,Isuzu Motors,Japan,1750.0,39.63,2050.0,710.0
1195,Unicharm,Japan,680.0,49.019999999999996,869.9999999999999,2430.0
1197,Globe Life,United States,470.0,73.17999999999999,2900.0,1080.0
1197,Mahindra & Mahindra,India,1100.0,-7.99,2430.0,1370.0
1197,Western Alliance Bancorp.,United States,130.0,61.510000000000005,4340.0,1040.0
1200,Masco,United States,720.0,63.1,580.0,1639.9999999999998
1201,Lululemon Athletica,Canada,440.00000000000006,58.89,420.0,4230.0
1202,LG Display,South Korea,2050.0,-7.57,3229.9999999999995,790.0
